"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";68911650;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";17779790;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";84983568;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";90878600;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"40";"Mil Reais";51622137;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116953";"11.1 Fabricação de bebidas alcoólicas"
"1";"Brasil";"40";"Mil Reais";39256464;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
"1";"Brasil";"40";"Mil Reais";13807026;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116960";"12 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";5572789;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116961";"12.1 Processamento industrial do fumo"
"1";"Brasil";"40";"Mil Reais";8234237;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116963";"12.2 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";48348528;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116965";"13 Fabricação de produtos têxteis"
"1";"Brasil";"40";"Mil Reais";6908876;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116966";"13.1 Preparação e fiação de fibras têxteis"
"1";"Brasil";"40";"Mil Reais";16300776;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"40";"Mil Reais";7199584;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"40";"Mil Reais";3309768;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"40";"Mil Reais";14629525;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"40";"Mil Reais";50470311;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";48908363;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";1561948;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"40";"Mil Reais";42301727;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
"1";"Brasil";"40";"Mil Reais";9328709;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116995";"15.1 Curtimento e outras preparações de couro"
"1";"Brasil";"40";"Mil Reais";2163299;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"116997";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro"
"1";"Brasil";"40";"Mil Reais";28444436;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117000";"15.3 Fabricação de calçados"
"1";"Brasil";"40";"Mil Reais";2365283;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117005";"15.4 Fabricação de partes para calçados, de qualquer material"
"1";"Brasil";"40";"Mil Reais";28016225;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117007";"16 Fabricação de produtos de madeira"
"1";"Brasil";"40";"Mil Reais";8211724;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117008";"16.1 Desdobramento de madeira"
"1";"Brasil";"40";"Mil Reais";19804501;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117010";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
"1";"Brasil";"40";"Mil Reais";97148093;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117015";"17 Fabricação de celulose, papel e produtos de papel"
"1";"Brasil";"40";"Mil Reais";30207662;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117016";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel"
"1";"Brasil";"40";"Mil Reais";25616687;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117018";"17.2 Fabricação de papel, cartolina e papel-cartão"
"1";"Brasil";"40";"Mil Reais";19435319;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";21888425;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";15890278;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117029";"18 Impressão e reprodução de gravações"
"1";"Brasil";"40";"Mil Reais";12662520;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117030";"18.1 Atividade de impressão"
"1";"Brasil";"40";"Mil Reais";2525132;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117034";"18.2 Serviços de pré-impressão e acabamentos gráficos"
"1";"Brasil";"40";"Mil Reais";702626;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117037";"18.3 Reprodução de materiais gravados em qualquer suporte"
"1";"Brasil";"40";"Mil Reais";298441388;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117039";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";127979;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117040";"19.1 Coquerias"
"1";"Brasil";"40";"Mil Reais";255976669;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117042";"19.2 Fabricação de produtos derivados do petróleo"
"1";"Brasil";"40";"Mil Reais";42336740;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117045";"19.3 Fabricação de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";310467846;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117048";"20 Fabricação de produtos químicos"
"1";"Brasil";"40";"Mil Reais";75611931;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117049";"20.1 Fabricação de produtos químicos inorgânicos"
"1";"Brasil";"40";"Mil Reais";69501537;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117055";"20.2 Fabricação de produtos químicos orgânicos"
"1";"Brasil";"40";"Mil Reais";26404381;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117059";"20.3 Fabricação de resinas e elastômeros"
"1";"Brasil";"40";"Mil Reais";3017172;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117063";"20.4 Fabricação de fibras artificiais e sintéticas"
"1";"Brasil";"40";"Mil Reais";44875511;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117065";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários"
"1";"Brasil";"40";"Mil Reais";49702684;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117068";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
"1";"Brasil";"40";"Mil Reais";16625215;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117072";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
"1";"Brasil";"40";"Mil Reais";24729415;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117076";"20.9 Fabricação de produtos e preparados químicos diversos"
"1";"Brasil";"40";"Mil Reais";65529782;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117082";"21 Fabricação de produtos farmoquímicos e farmacêuticos"
"1";"Brasil";"40";"Mil Reais";713663;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117083";"21.1 Fabricação de produtos farmoquímicos"
"1";"Brasil";"40";"Mil Reais";64816119;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117085";"21.2 Fabricação de produtos farmacêuticos"
"1";"Brasil";"40";"Mil Reais";109954510;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117089";"22 Fabricação de produtos de borracha e de material plástico"
"1";"Brasil";"40";"Mil Reais";31710399;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117090";"22.1 Fabricação de produtos de borracha"
"1";"Brasil";"40";"Mil Reais";78244111;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117094";"22.2 Fabricação de produtos de material plástico"
"1";"Brasil";"40";"Mil Reais";81890690;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117099";"23 Fabricação de produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";12526801;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117100";"23.1 Fabricação de vidro e de produtos do vidro"
"1";"Brasil";"40";"Mil Reais";13387325;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117104";"23.2 Fabricação de cimento"
"1";"Brasil";"40";"Mil Reais";21599627;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117106";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
"1";"Brasil";"40";"Mil Reais";17008823;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117108";"23.4 Fabricação de produtos cerâmicos"
"1";"Brasil";"40";"Mil Reais";17368113;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117112";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";192017548;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117116";"24 Metalurgia"
"1";"Brasil";"40";"Mil Reais";15880232;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"40";"Mil Reais";94740449;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117120";"24.2 Siderurgia"
"1";"Brasil";"40";"Mil Reais";12784340;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"40";"Mil Reais";63032437;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"40";"Mil Reais";5580090;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117133";"24.5 Fundição"
"1";"Brasil";"40";"Mil Reais";87071688;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";14183021;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"40";"Mil Reais";2802093;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"40";"Mil Reais";12737379;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"40";"Mil Reais";14445180;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"40";"Mil Reais";1785394;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"40";"Mil Reais";41118620;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";99349799;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"40";"Mil Reais";8198349;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"40";"Mil Reais";18194158;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"40";"Mil Reais";44462074;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"40";"Mil Reais";18397244;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"40";"Mil Reais";7001910;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"40";"Mil Reais";2854713;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"40";"Mil Reais";199921;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"40";"Mil Reais";41430;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"40";"Mil Reais";79194100;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"40";"Mil Reais";25177877;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"40";"Mil Reais";4204026;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"40";"Mil Reais";20887655;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"40";"Mil Reais";2205884;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"40";"Mil Reais";22548669;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"40";"Mil Reais";4169990;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";123474199;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";23878830;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"40";"Mil Reais";29634532;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"40";"Mil Reais";34636269;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"40";"Mil Reais";6828211;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"40";"Mil Reais";16111188;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"40";"Mil Reais";12385168;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"40";"Mil Reais";284088109;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"40";"Mil Reais";146664053;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"40";"Mil Reais";29393878;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"40";"Mil Reais";9959257;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"40";"Mil Reais";97461606;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"40";"Mil Reais";609315;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"40";"Mil Reais";43339200;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"40";"Mil Reais";7628268;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"40";"Mil Reais";4684317;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"40";"Mil Reais";13124166;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";34240917;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117261";"31 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";34240917;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";28734337;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";2751611;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"40";"Mil Reais";230110;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"40";"Mil Reais";820343;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"40";"Mil Reais";2011833;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"40";"Mil Reais";12280829;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"40";"Mil Reais";10639610;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117279";"32.9 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";34572609;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117283";"33 Manutenção, reparação e instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";30612758;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117284";"33.1 Manutenção e reparação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";3959851;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2017";"2017";"117293";"33.2 Instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";3470133696;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"117897";"Total"
"1";"Brasil";"40";"Mil Reais";195721894;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116880";"B Indústrias extrativas"
"1";"Brasil";"40";"Mil Reais";1195428;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116881";"05 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";1195428;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116882";"05.0 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";57816170;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116884";"06 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";57816170;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116885";"06.0 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";111639588;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116887";"07 Extração de minerais metálicos"
"1";"Brasil";"40";"Mil Reais";98531941;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116888";"07.1 Extração de minério de ferro"
"1";"Brasil";"40";"Mil Reais";13107647;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116890";"07.2 Extração de minerais metálicos não-ferrosos"
"1";"Brasil";"40";"Mil Reais";14412545;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116897";"08 Extração de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";10723507;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116898";"08.1 Extração de pedra, areia e argila"
"1";"Brasil";"40";"Mil Reais";3689037;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116900";"08.9 Extração de outros minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";10658164;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"40";"Mil Reais";10399517;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";258647;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";3274411802;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116910";"C Indústrias de transformação"
"1";"Brasil";"40";"Mil Reais";744082968;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";225473074;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"40";"Mil Reais";4511435;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"40";"Mil Reais";27711472;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"40";"Mil Reais";171930401;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"40";"Mil Reais";85896465;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116926";"10.5 Laticínios"
"1";"Brasil";"40";"Mil Reais";75019012;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"40";"Mil Reais";48815585;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";17142121;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";87583402;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2018";"2018";"116944";"10.9 Fabricação de outros produtos alimentícios"
