"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";2119925;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";1711874;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";2766089;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117029";"18 Impressão e reprodução de gravações"
"1";"Brasil";"40";"Mil Reais";2060891;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117030";"18.1 Atividade de impressão"
"1";"Brasil";"40";"Mil Reais";607821;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117034";"18.2 Serviços de pré-impressão e acabamentos gráficos"
"1";"Brasil";"40";"Mil Reais";97376;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117037";"18.3 Reprodução de materiais gravados em qualquer suporte"
"1";"Brasil";"40";"Mil Reais";12161381;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117039";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";23287;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117040";"19.1 Coquerias"
"1";"Brasil";"40";"Mil Reais";10547335;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117042";"19.2 Fabricação de produtos derivados do petróleo"
"1";"Brasil";"40";"Mil Reais";1590759;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117045";"19.3 Fabricação de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";10688871;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117048";"20 Fabricação de produtos químicos"
"1";"Brasil";"40";"Mil Reais";2347855;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117049";"20.1 Fabricação de produtos químicos inorgânicos"
"1";"Brasil";"40";"Mil Reais";1790048;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117055";"20.2 Fabricação de produtos químicos orgânicos"
"1";"Brasil";"40";"Mil Reais";755542;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117059";"20.3 Fabricação de resinas e elastômeros"
"1";"Brasil";"40";"Mil Reais";222639;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117063";"20.4 Fabricação de fibras artificiais e sintéticas"
"1";"Brasil";"40";"Mil Reais";591358;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117065";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários"
"1";"Brasil";"40";"Mil Reais";2614309;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117068";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
"1";"Brasil";"40";"Mil Reais";1137252;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117072";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
"1";"Brasil";"40";"Mil Reais";1229867;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117076";"20.9 Fabricação de produtos e preparados químicos diversos"
"1";"Brasil";"40";"Mil Reais";2595671;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117082";"21 Fabricação de produtos farmoquímicos e farmacêuticos"
"1";"Brasil";"40";"Mil Reais";56197;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117083";"21.1 Fabricação de produtos farmoquímicos"
"1";"Brasil";"40";"Mil Reais";2539475;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117085";"21.2 Fabricação de produtos farmacêuticos"
"1";"Brasil";"40";"Mil Reais";11653234;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117089";"22 Fabricação de produtos de borracha e de material plástico"
"1";"Brasil";"40";"Mil Reais";3187396;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117090";"22.1 Fabricação de produtos de borracha"
"1";"Brasil";"40";"Mil Reais";8465838;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117094";"22.2 Fabricação de produtos de material plástico"
"1";"Brasil";"40";"Mil Reais";10871663;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117099";"23 Fabricação de produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";1376691;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117100";"23.1 Fabricação de vidro e de produtos do vidro"
"1";"Brasil";"40";"Mil Reais";1400252;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117104";"23.2 Fabricação de cimento"
"1";"Brasil";"40";"Mil Reais";2882174;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117106";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
"1";"Brasil";"40";"Mil Reais";3447219;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117108";"23.4 Fabricação de produtos cerâmicos"
"1";"Brasil";"40";"Mil Reais";1765327;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117112";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";11990898;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117116";"24 Metalurgia"
"1";"Brasil";"40";"Mil Reais";860436;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"40";"Mil Reais";6144650;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117120";"24.2 Siderurgia"
"1";"Brasil";"40";"Mil Reais";954275;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"40";"Mil Reais";2796858;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"40";"Mil Reais";1234678;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117133";"24.5 Fundição"
"1";"Brasil";"40";"Mil Reais";14248073;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";3917156;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"40";"Mil Reais";570185;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"40";"Mil Reais";2776501;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"40";"Mil Reais";2071332;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"40";"Mil Reais";307175;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"40";"Mil Reais";4605724;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";4969928;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"40";"Mil Reais";498432;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"40";"Mil Reais";1176990;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"40";"Mil Reais";925101;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"40";"Mil Reais";1135983;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"40";"Mil Reais";984775;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"40";"Mil Reais";196734;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"40";"Mil Reais";48567;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"40";"Mil Reais";3345;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"40";"Mil Reais";8582252;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"40";"Mil Reais";3271613;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"40";"Mil Reais";296813;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"40";"Mil Reais";2046050;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"40";"Mil Reais";353609;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"40";"Mil Reais";1948329;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"40";"Mil Reais";665838;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";15670852;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";3263813;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"40";"Mil Reais";4321598;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"40";"Mil Reais";2304996;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"40";"Mil Reais";1048091;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"40";"Mil Reais";1688426;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"40";"Mil Reais";3043928;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"40";"Mil Reais";26057297;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"40";"Mil Reais";8941662;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"40";"Mil Reais";2148503;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"40";"Mil Reais";2096912;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"40";"Mil Reais";12627292;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"40";"Mil Reais";242928;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"40";"Mil Reais";4260716;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"40";"Mil Reais";1666633;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"40";"Mil Reais";960283;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"40";"Mil Reais";1210573;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";5123695;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117261";"31 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";5123695;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";3335737;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";383213;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"40";"Mil Reais";34460;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"40";"Mil Reais";101046;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"40";"Mil Reais";384779;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"40";"Mil Reais";996742;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"40";"Mil Reais";1435497;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117279";"32.9 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";6250169;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117283";"33 Manutenção, reparação e instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";5520275;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117284";"33.1 Manutenção e reparação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";729894;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2012";"2012";"117293";"33.2 Instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";243112114;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"117897";"Total"
"1";"Brasil";"40";"Mil Reais";12920687;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116880";"B Indústrias extrativas"
"1";"Brasil";"40";"Mil Reais";252994;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116881";"05 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";252994;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116882";"05.0 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";365653;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116884";"06 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";365653;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116885";"06.0 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";5611063;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116887";"07 Extração de minerais metálicos"
"1";"Brasil";"40";"Mil Reais";4689524;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116888";"07.1 Extração de minério de ferro"
"1";"Brasil";"40";"Mil Reais";921539;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116890";"07.2 Extração de minerais metálicos não-ferrosos"
"1";"Brasil";"40";"Mil Reais";2080229;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116897";"08 Extração de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";1684664;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116898";"08.1 Extração de pedra, areia e argila"
"1";"Brasil";"40";"Mil Reais";395565;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116900";"08.9 Extração de outros minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";4610747;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"40";"Mil Reais";4525488;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";85260;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";230191427;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116910";"C Indústrias de transformação"
"1";"Brasil";"40";"Mil Reais";32806297;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";11645696;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"40";"Mil Reais";294054;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"40";"Mil Reais";1851982;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"40";"Mil Reais";1488771;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"40";"Mil Reais";2242988;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116926";"10.5 Laticínios"
"1";"Brasil";"40";"Mil Reais";2166449;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"40";"Mil Reais";5995311;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";272309;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";6848736;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";2578419;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"40";"Mil Reais";1392675;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116953";"11.1 Fabricação de bebidas alcoólicas"
"1";"Brasil";"40";"Mil Reais";1185744;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"2013";"2013";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
